case_id,task,perturbation,perturbation_name,text,gold_route,predicted_route,gold_department,predicted_department,gold_risk,predicted_risk,gold_red_flags,predicted_red_flags,acceptable_doc_ids,evidence_doc_ids,evidence_citation_ids,evidence_departments,evidence_scores,abstained,followup_missing,latency_ms,error
HR0114,high_risk,4,P4 错别字与未登录改写,家属说刚才出现喘得越来越快。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,气促,,,resp-household-air-pollution | resp-copd-nhlbi | resp-copd-medlineplus,resp-household-air-pollution#2 | resp-copd-nhlbi#1 | resp-copd-medlineplus#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.5676 | 0.5441 | 0.5423,False,,881.923,
HR0115,high_risk,4,P4 错别字与未登录改写,我现在主要是上气不接下气。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,气促,,,card-heart-failure-medlineplus | resp-copd-overview | resp-ambient-air-pollution,card-heart-failure-medlineplus#2 | resp-copd-overview#0 | resp-ambient-air-pollution#1,心血管内科 | 呼吸内科 | 呼吸内科,0.4782 | 0.4658 | 0.4642,False,,667.683,
HR0116,high_risk,4,P4 错别字与未登录改写,症状记录为喘得停不下来。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,气促,,,resp-household-air-pollution | resp-asthma-overview | resp-asthma-nhlbi,resp-household-air-pollution#2 | resp-asthma-overview#1 | resp-asthma-nhlbi#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.6023 | 0.5969 | 0.5838,False,,241.716,
HR0117,high_risk,4,P4 错别字与未登录改写,今天突然有呼吸特别急。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,气促,,,resp-household-air-pollution | resp-copd-medlineplus | resp-tuberculosis-who,resp-household-air-pollution#2 | resp-copd-medlineplus#1 | resp-tuberculosis-who#2,呼吸内科 | 呼吸内科 | 呼吸内科,0.661 | 0.626 | 0.6033,False,,870.271,
HR0118,high_risk,4,P4 错别字与未登录改写,目前最明显的是喘得越来越快。,high_risk_fast_path,evidence_triage,呼吸内科,心血管内科,高,中,气促,,,resp-household-air-pollution | card-heart-failure-medlineplus | card-heart-failure-nhlbi,resp-household-air-pollution#2 | card-heart-failure-medlineplus#2 | card-heart-failure-nhlbi#1,呼吸内科 | 心血管内科 | 心血管内科,0.5838 | 0.5677 | 0.5581,False,,885.35,
HR0119,high_risk,4,P4 错别字与未登录改写,刚刚发现上气不接下气。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,气促,,,card-heart-failure-medlineplus | resp-ambient-air-pollution | resp-copd-overview,card-heart-failure-medlineplus#2 | resp-ambient-air-pollution#1 | resp-copd-overview#0,心血管内科 | 呼吸内科 | 呼吸内科,0.4872 | 0.4803 | 0.4696,False,,691.793,
HR0120,high_risk,4,P4 错别字与未登录改写,需要分诊，表现为喘得停不下来。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,气促,,,resp-household-air-pollution | resp-pulmonary-hypertension-nhlbi | resp-copd-medlineplus,resp-household-air-pollution#2 | resp-pulmonary-hypertension-nhlbi#1 | resp-copd-medlineplus#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.6326 | 0.6245 | 0.6229,False,,478.21,
HR0121,high_risk,0,P0 规范表达,患者描述：咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0122,high_risk,0,P0 规范表达,家属说刚才出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0123,high_risk,0,P0 规范表达,我现在主要是咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.013,
HR0124,high_risk,0,P0 规范表达,症状记录为咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0125,high_risk,0,P0 规范表达,今天突然有咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0126,high_risk,0,P0 规范表达,目前最明显的是咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0127,high_risk,0,P0 规范表达,刚刚发现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0128,high_risk,0,P0 规范表达,需要分诊，表现为咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.014,
HR0129,high_risk,1,P1 口语与同义表达,患者描述：咳血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.011,
HR0130,high_risk,1,P1 口语与同义表达,家属说刚才出现咳出血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0131,high_risk,1,P1 口语与同义表达,我现在主要是咳出了血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0132,high_risk,1,P1 口语与同义表达,症状记录为咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.013,
HR0133,high_risk,1,P1 口语与同义表达,今天突然有咳血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.011,
HR0134,high_risk,1,P1 口语与同义表达,目前最明显的是咳出血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0135,high_risk,1,P1 口语与同义表达,刚刚发现咳出了血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.012,
HR0136,high_risk,1,P1 口语与同义表达,需要分诊，表现为咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.014,
HR0137,high_risk,2,P2 组合与背景干扰,患者描述：咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.014,
HR0138,high_risk,2,P2 组合与背景干扰,家属说刚才出现咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.015,
HR0139,high_risk,2,P2 组合与背景干扰,我现在主要是咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.015,
HR0140,high_risk,2,P2 组合与背景干扰,症状记录为咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.015,
HR0141,high_risk,2,P2 组合与背景干扰,今天突然有咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.014,
HR0142,high_risk,2,P2 组合与背景干扰,目前最明显的是咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.015,
HR0143,high_risk,2,P2 组合与背景干扰,刚刚发现咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.015,
HR0144,high_risk,2,P2 组合与背景干扰,需要分诊，表现为咯血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.018,
HR0145,high_risk,3,P3 否定与跨症状干扰,患者描述：开始没有便血，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.02,
HR0146,high_risk,3,P3 否定与跨症状干扰,家属说刚才出现开始没有晕厥，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.041,
HR0147,high_risk,3,P3 否定与跨症状干扰,我现在主要是开始没有意识不清，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.019,
HR0148,high_risk,3,P3 否定与跨症状干扰,症状记录为开始没有大出血，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.019,
HR0149,high_risk,3,P3 否定与跨症状干扰,今天突然有开始没有胸痛，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.02,
HR0150,high_risk,3,P3 否定与跨症状干扰,目前最明显的是开始没有呼吸困难，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.019,
HR0151,high_risk,3,P3 否定与跨症状干扰,刚刚发现开始没有气促，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.018,
HR0152,high_risk,3,P3 否定与跨症状干扰,需要分诊，表现为开始没有咯血，不过后来明确出现咯血。,high_risk_fast_path,high_risk_fast_path,呼吸内科,呼吸内科,高,高,咯血,咯血,,,,,,False,,0.021,
HR0153,high_risk,4,P4 错别字与未登录改写,患者描述：痰里出现红色血丝。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,咯血,,,card-heart-failure-nhlbi | resp-tuberculosis-who | resp-tuberculosis-medlineplus,card-heart-failure-nhlbi#1 | resp-tuberculosis-who#2 | resp-tuberculosis-medlineplus#1,心血管内科 | 呼吸内科 | 呼吸内科,0.5323 | 0.5297 | 0.5108,False,,868.832,
HR0154,high_risk,4,P4 错别字与未登录改写,家属说刚才出现咳出的痰是红色的。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,咯血,,,resp-cough-nhs | card-heart-failure-nhlbi | resp-tuberculosis-medlineplus,resp-cough-nhs#0 | card-heart-failure-nhlbi#1 | resp-tuberculosis-medlineplus#1,呼吸内科 | 心血管内科 | 呼吸内科,0.5469 | 0.5379 | 0.5236,False,,860.02,
HR0155,high_risk,4,P4 错别字与未登录改写,我现在主要是咳嗽时带出鲜红液体。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,咯血,,,resp-cough-nhs | resp-bronchitis-medlineplus | resp-cough-nhs,resp-cough-nhs#0 | resp-bronchitis-medlineplus#1 | resp-cough-nhs#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.5714 | 0.5299 | 0.5238,False,,669.631,
HR0156,high_risk,4,P4 错别字与未登录改写,症状记录为痰液带明显血色。,high_risk_fast_path,evidence_triage,呼吸内科,心血管内科,高,中,咯血,,,card-heart-failure-nhlbi | resp-tuberculosis-who | gast-reflux-symptoms,card-heart-failure-nhlbi#1 | resp-tuberculosis-who#2 | gast-reflux-symptoms#2,心血管内科 | 呼吸内科 | 消化内科,0.5724 | 0.5601 | 0.5509,False,,475.294,
HR0157,high_risk,4,P4 错别字与未登录改写,今天突然有痰里出现红色血丝。,high_risk_fast_path,evidence_triage,呼吸内科,心血管内科,高,中,咯血,,,card-heart-failure-nhlbi | resp-tuberculosis-who | derm-psoriasis-nhs,card-heart-failure-nhlbi#1 | resp-tuberculosis-who#2 | derm-psoriasis-nhs#1,心血管内科 | 呼吸内科 | 皮肤科,0.5411 | 0.5339 | 0.5127,False,,911.204,
HR0158,high_risk,4,P4 错别字与未登录改写,目前最明显的是咳出的痰是红色的。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,咯血,,,resp-cough-nhs | card-heart-failure-nhlbi | resp-cough-nhs,resp-cough-nhs#0 | card-heart-failure-nhlbi#1 | resp-cough-nhs#1,呼吸内科 | 心血管内科 | 呼吸内科,0.5586 | 0.5515 | 0.5358,False,,704.711,
HR0159,high_risk,4,P4 错别字与未登录改写,刚刚发现咳嗽时带出鲜红液体。,high_risk_fast_path,evidence_triage,呼吸内科,呼吸内科,高,中,咯血,,,resp-cough-nhs | resp-cough-nhs | resp-tuberculosis-medlineplus,resp-cough-nhs#0 | resp-cough-nhs#1 | resp-tuberculosis-medlineplus#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.5675 | 0.5363 | 0.5232,False,,510.774,
HR0160,high_risk,4,P4 错别字与未登录改写,需要分诊，表现为痰液带明显血色。,high_risk_fast_path,evidence_triage,呼吸内科,消化内科,高,中,咯血,,,card-heart-failure-nhlbi | gast-nafld-niddk | gast-reflux-symptoms,card-heart-failure-nhlbi#1 | gast-nafld-niddk#1 | gast-reflux-symptoms#2,心血管内科 | 消化内科 | 消化内科,0.5966 | 0.5842 | 0.5835,False,,278.658,
HR0161,high_risk,0,P0 规范表达,患者描述：便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.013,
HR0162,high_risk,0,P0 规范表达,家属说刚才出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.013,
HR0163,high_risk,0,P0 规范表达,我现在主要是便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0164,high_risk,0,P0 规范表达,症状记录为便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0165,high_risk,0,P0 规范表达,今天突然有便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0166,high_risk,0,P0 规范表达,目前最明显的是便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.011,
HR0167,high_risk,0,P0 规范表达,刚刚发现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0168,high_risk,0,P0 规范表达,需要分诊，表现为便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.015,
HR0169,high_risk,1,P1 口语与同义表达,患者描述：黑便。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0170,high_risk,1,P1 口语与同义表达,家属说刚才出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0171,high_risk,1,P1 口语与同义表达,我现在主要是黑便。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0172,high_risk,1,P1 口语与同义表达,症状记录为便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0173,high_risk,1,P1 口语与同义表达,今天突然有黑便。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0174,high_risk,1,P1 口语与同义表达,目前最明显的是便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.011,
HR0175,high_risk,1,P1 口语与同义表达,刚刚发现黑便。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.012,
HR0176,high_risk,1,P1 口语与同义表达,需要分诊，表现为便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.014,
HR0177,high_risk,2,P2 组合与背景干扰,患者描述：便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.015,
HR0178,high_risk,2,P2 组合与背景干扰,家属说刚才出现便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.015,
HR0179,high_risk,2,P2 组合与背景干扰,我现在主要是便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.016,
HR0180,high_risk,2,P2 组合与背景干扰,症状记录为便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.016,
HR0181,high_risk,2,P2 组合与背景干扰,今天突然有便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.016,
HR0182,high_risk,2,P2 组合与背景干扰,目前最明显的是便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.016,
HR0183,high_risk,2,P2 组合与背景干扰,刚刚发现便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.015,
HR0184,high_risk,2,P2 组合与背景干扰,需要分诊，表现为便血，同时伴有出汗和乏力。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.019,
HR0185,high_risk,3,P3 否定与跨症状干扰,患者描述：开始没有晕厥，不过后来明确出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.018,
HR0186,high_risk,3,P3 否定与跨症状干扰,家属说刚才出现开始没有意识不清，不过后来明确出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.019,
HR0187,high_risk,3,P3 否定与跨症状干扰,我现在主要是开始没有大出血，不过后来明确出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.02,
HR0188,high_risk,3,P3 否定与跨症状干扰,症状记录为开始没有胸痛，不过后来明确出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.019,
HR0189,high_risk,3,P3 否定与跨症状干扰,今天突然有开始没有呼吸困难，不过后来明确出现便血。,high_risk_fast_path,high_risk_fast_path,消化内科,消化内科,高,高,便血,便血,,,,,,False,,0.018,
